Binary Path: /home/firmware/N-day_dataset/D-Link/DIR-882/cpio-root/bin/prog.cgi

========== Binary Function Keywords ==========
[1] #text
complete_list       : ['\nvoid FUN_00436d90(undefined4 *param_1)\n\n{\n  undefined4 uVar1;\n  char *__s;\n  char *__s_00;\n  undefined *puVar2;\n  undefined *puVar3;\n  char *__nptr;\n  char *__nptr_00;\n  char *__nptr_01;\n  char *__s1;\n  char *__s1_00;\n  int iVar4;\n  uint uVar5;\n  uint uVar6;\n  int iVar7;\n  size_t sVar8;\n  undefined4 local_130;\n  undefined4 local_fc;\n  undefined4 local_f8;\n  undefined4 local_f4;\n  undefined4 local_f0;\n  char local_ec [32];\n  undefined4 local_cc;\n  undefined4 local_c8;\n  undefined4 local_c4;\n  undefined4 local_c0;\n  char local_bc [16];\n  undefined4 local_ac;\n  undefined4 local_a8;\n  undefined4 local_a4;\n  undefined4 local_a0;\n  char local_9c [148];\n  \n  local_fc = 0;\n  local_f8 = 0;\n  local_f4 = 0;\n  local_f0 = 0;\n  local_ec[0] = \'\\0\';\n  local_ec[1] = \'\\0\';\n  local_ec[2] = \'\\0\';\n  local_ec[3] = \'\\0\';\n  local_ec[4] = \'\\0\';\n  local_ec[5] = \'\\0\';\n  local_ec[6] = \'\\0\';\n  local_ec[7] = \'\\0\';\n  local_ec[8] = \'\\0\';\n  local_ec[9] = \'\\0\';\n  local_ec[10] = \'\\0\';\n  local_ec[0xb] = \'\\0\';\n  local_ec[0xc] = \'\\0\';\n  local_ec[0xd] = \'\\0\';\n  local_ec[0xe] = \'\\0\';\n  local_ec[0xf] = \'\\0\';\n  local_ec[0x10] = \'\\0\';\n  local_ec[0x11] = \'\\0\';\n  local_ec[0x12] = \'\\0\';\n  local_ec[0x13] = \'\\0\';\n  local_ec[0x14] = \'\\0\';\n  local_ec[0x15] = \'\\0\';\n  local_ec[0x16] = \'\\0\';\n  local_ec[0x17] = \'\\0\';\n  local_ec[0x18] = \'\\0\';\n  local_ec[0x19] = \'\\0\';\n  local_ec[0x1a] = \'\\0\';\n  local_ec[0x1b] = \'\\0\';\n  local_ec[0x1c] = \'\\0\';\n  local_ec[0x1d] = \'\\0\';\n  local_ec[0x1e] = \'\\0\';\n  local_ec[0x1f] = \'\\0\';\n  local_cc = 0;\n  local_c8 = 0;\n  local_c4 = 0;\n  local_c0 = 0;\n  local_bc[0] = \'\\0\';\n  local_bc[1] = \'\\0\';\n  local_bc[2] = \'\\0\';\n  local_bc[3] = \'\\0\';\n  local_bc[4] = \'\\0\';\n  local_bc[5] = \'\\0\';\n  local_bc[6] = \'\\0\';\n  local_bc[7] = \'\\0\';\n  local_bc[8] = \'\\0\';\n  local_bc[9] = \'\\0\';\n  local_bc[10] = \'\\0\';\n  local_bc[0xb] = \'\\0\';\n  local_bc[0xc] = \'\\0\';\n  local_bc[0xd] = \'\\0\';\n  local_bc[0xe] = \'\\0\';\n  local_bc[0xf] = \'\\0\';\n  local_ac = 0;\n  local_a8 = 0;\n  local_a4 = 0;\n  local_a0 = 0;\n  local_9c[0] = \'\\0\';\n  local_9c[1] = \'\\0\';\n  local_9c[2] = \'\\0\';\n  local_9c[3] = \'\\0\';\n  local_9c[4] = \'\\0\';\n  local_9c[5] = \'\\0\';\n  local_9c[6] = \'\\0\';\n  local_9c[7] = \'\\0\';\n  local_9c[8] = \'\\0\';\n  local_9c[9] = \'\\0\';\n  local_9c[10] = \'\\0\';\n  local_9c[0xb] = \'\\0\';\n  local_9c[0xc] = \'\\0\';\n  local_9c[0xd] = \'\\0\';\n  local_9c[0xe] = \'\\0\';\n  local_9c[0xf] = \'\\0\';\n  memset(local_9c + 0x10,0,0x80);\n  uVar1 = nvram_safe_get("lan0_ipaddr");\n  snprintf((char *)&local_ac,0x10,"%s",uVar1);\n  uVar1 = nvram_safe_get("lan0_netmask");\n  snprintf(local_9c,0x10,"%s",uVar1);\n  __s = webGetVarString(param_1,"/SetNetworkSettings/IPAddress");\n  if (__s == (char *)0x0) {\n    local_130 = 0xb;\n  }\n  else {\n    __s_00 = webGetVarString(param_1,"/SetNetworkSettings/SubnetMask");\n    if (__s_00 == (char *)0x0) {\n      local_130 = 0xb;\n    }\n    else {\n      puVar2 = webGetVarString(param_1,"/SetNetworkSettings/DeviceName");\n      if (puVar2 == (undefined *)0x0) {\n        local_130 = 0xb;\n      }\n      else {\n        puVar3 = webGetVarString(param_1,"/SetNetworkSettings/LocalDomainName");\n        if (puVar3 == (undefined *)0x0) {\n          local_130 = 0xb;\n        }\n        else {\n          __nptr = webGetVarString(param_1,"/SetNetworkSettings/IPRangeStart");\n          if (__nptr == (char *)0x0) {\n            local_130 = 0xb;\n          }\n          else {\n            __nptr_00 = webGetVarString(param_1,"/SetNetworkSettings/IPRangeEnd");\n            if (__nptr_00 == (char *)0x0) {\n              local_130 = 0xb;\n            }\n            else {\n              __nptr_01 = webGetVarString(param_1,"/SetNetworkSettings/LeaseTime");\n              if (__nptr_01 == (char *)0x0) {\n                local_130 = 0xb;\n              }\n              else {\n                __s1 = webGetVarString(param_1,"/SetNetworkSettings/Broadcast");\n                if (__s1 == (char *)0x0) {\n                  local_130 = 0xb;\n                }\n                else {\n                  __s1_00 = webGetVarString(param_1,"/SetNetworkSettings/DNSRelay");\n                  if (__s1_00 == (char *)0x0) {\n                    local_130 = 0xb;\n                  }\n                  else {\n                    iVar4 = tbsCheckHostIpEx(__s);\n                    if ((iVar4 == 0) || (iVar4 = tbsCheckMaskEx(__s_00), iVar4 == 0)) {\n                      local_130 = 0x17;\n                    }\n                    else {\n                      uVar5 = tbsCnvtIpFromStr(__s);\n                      uVar6 = tbsCnvtIpFromStr(__s_00);\n                      uVar6 = ~uVar6;\n                      if (((uVar5 & uVar6) == 0) || ((uVar5 & uVar6) == uVar6)) {\n                        local_130 = 0x17;\n                      }\n                      else {\n                        iVar4 = atoi(__nptr);\n                        if ((((0 < iVar4) && (iVar4 = atoi(__nptr), iVar4 < 0xff)) &&\n                            (iVar4 = atoi(__nptr_00), 0 < iVar4)) &&\n                           (iVar4 = atoi(__nptr_00), iVar4 < 0xff)) {\n                          iVar4 = atoi(__nptr);\n                          iVar7 = atoi(__nptr_00);\n                          if (iVar4 <= iVar7) {\n                            local_130 = 1;\n                            nvram_safe_set("lan0_ipaddr",__s);\n                            sVar8 = strlen(__s);\n                            if (6 < sVar8) {\n                              sprintf(local_9c + 0x10,"echo %s >/proc/ipinfo/ip_addr",__s);\n                              system(local_9c + 0x10);\n                            }\n                            nvram_safe_set("lan0_netmask",__s_00);\n                            sVar8 = strlen(__s_00);\n                            if (6 < sVar8) {\n                              sprintf(local_9c + 0x10,"echo %s >/proc/ipinfo/net_mask",__s_00);\n                              system(local_9c + 0x10);\n                            }\n                            nvram_safe_set("lan0_management_link",puVar2);\n                            nvram_safe_set("lan0_domain",puVar3);\n                            local_ec[0] = \'\\0\';\n                            local_ec[1] = \'\\0\';\n                            local_ec[2] = \'\\0\';\n                            local_ec[3] = \'\\0\';\n                            local_ec[4] = \'\\0\';\n                            local_ec[5] = \'\\0\';\n                            local_ec[6] = \'\\0\';\n                            local_ec[7] = \'\\0\';\n                            local_ec[8] = \'\\0\';\n                            local_ec[9] = \'\\0\';\n                            local_ec[10] = \'\\0\';\n                            local_ec[0xb] = \'\\0\';\n                            local_ec[0xc] = \'\\0\';\n                            local_ec[0xd] = \'\\0\';\n                            local_ec[0xe] = \'\\0\';\n                            local_ec[0xf] = \'\\0\';\n                            local_ec[0x10] = \'\\0\';\n                            local_ec[0x11] = \'\\0\';\n                            local_ec[0x12] = \'\\0\';\n                            local_ec[0x13] = \'\\0\';\n                            local_ec[0x14] = \'\\0\';\n                            local_ec[0x15] = \'\\0\';\n                            local_ec[0x16] = \'\\0\';\n                            local_ec[0x17] = \'\\0\';\n                            local_ec[0x18] = \'\\0\';\n                            local_ec[0x19] = \'\\0\';\n                            local_ec[0x1a] = \'\\0\';\n                            local_ec[0x1b] = \'\\0\';\n                            local_ec[0x1c] = \'\\0\';\n                            local_ec[0x1d] = \'\\0\';\n                            local_ec[0x1e] = \'\\0\';\n                            local_ec[0x1f] = \'\\0\';\n                            iVar4 = atoi(__nptr_01);\n                            snprintf(local_ec,0x20,"%d",iVar4 * 0x3c);\n                            nvram_safe_set("lan0_dhcps_lease",local_ec);\n                            iVar4 = strcmp(__s1,"true");\n                            if (iVar4 == 0) {\n                              nvram_safe_set("lan0_dhcps_broadcast_enable",&DAT_004ae894);\n                            }\n                            else {\n                              nvram_safe_set("lan0_dhcps_broadcast_enable",&DAT_004ae898);\n                            }\n                            iVar4 = strcmp(__s1_00,"true");\n                            if (iVar4 == 0) {\n                              nvram_safe_set("lan0_dns_relay_enable",&DAT_004ae894);\n                            }\n                            else {\n                              nvram_safe_set("lan0_dns_relay_enable",&DAT_004ae898);\n                            }\n                            sscanf(__s,"%u.%u.%u.%u",&local_fc,&local_f8,&local_f4,&local_f0);\n                            local_cc = 0;\n                            local_c8 = 0;\n                            local_c4 = 0;\n                            local_c0 = 0;\n                            snprintf((char *)&local_cc,0x10,"%u.%u.%u.%s",local_fc,local_f8,local_f4\n                                     ,__nptr);\n                            nvram_safe_set("lan0_dhcps_start",&local_cc);\n                            local_bc[0] = \'\\0\';\n                            local_bc[1] = \'\\0\';\n                            local_bc[2] = \'\\0\';\n                            local_bc[3] = \'\\0\';\n                            local_bc[4] = \'\\0\';\n                            local_bc[5] = \'\\0\';\n                            local_bc[6] = \'\\0\';\n                            local_bc[7] = \'\\0\';\n                            local_bc[8] = \'\\0\';\n                            local_bc[9] = \'\\0\';\n                            local_bc[10] = \'\\0\';\n                            local_bc[0xb] = \'\\0\';\n                            local_bc[0xc] = \'\\0\';\n                            local_bc[0xd] = \'\\0\';\n                            local_bc[0xe] = \'\\0\';\n                            local_bc[0xf] = \'\\0\';\n                            snprintf(local_bc,0x10,"%u.%u.%u.%s",local_fc,local_f8,local_f4,\n                                     __nptr_00);\n                            nvram_safe_set("lan0_dhcps_end",local_bc);\n                            ModifyPortForwardingRuleIpNetAddr(__s,__s_00,&local_ac,local_9c);\n                            ModifyVirtualServerRuleIpNetAddr(__s,__s_00,&local_ac,local_9c);\n                            ModifyQosIpNetAddr(__s,__s_00,&local_ac,local_9c);\n                            ModifyDhcpStaticBindIpNetAddr(__s,__s_00,&local_ac,local_9c);\n                            ModifyDmzIpNetAddr(__s,__s_00,&local_ac,local_9c);\n                            ModifySyslogServerIpNetAddr(__s,__s_00,&local_ac,local_9c);\n                            goto LAB_004379a4;\n                          }\n                        }\n                        local_130 = 0x17;\n                      }\n                    }\n                  }\n                }\n              }\n            }\n          }\n        }\n      }\n    }\n  }\nLAB_004379a4:\n  WebsSetResponseResult(param_1,local_130);\n  return;\n}\n']
target_addr         : 0x436d90
range_list          : [[118, 186]]
conditions_str      : 
taint_source        : webGetVarString
taint_sink_addr     : 5243068
taint_sink          : sprintf
source_addr         : 0x419f74
path_flag           : 0x437438#0x437428#0x43740c#0x4373ec#0x4373c4#0x4373a4#0x43738c#0x43737c#0x437364#0x437358#0x437340#0x437330#0x437318#0x43730c#0x4372f4#0x4372bc#0x43728c#0x43726c#0x437254#0x437230#0x437218#0x43720c#0x4371f4#0x4371dc#0x4371c4#0x4371a4#0x43718c#0x437174#0x437154#0x43713c#0x437124#0x437104#0x4370ec#0x4370d4#0x4370b4#0x43709c#0x437084#0x437064#0x43704c#0x437034#0x437014#0x436ffc#0x436fe4#0x436fc4#0x436fac#0x436f94#0x436f74#0x436f5c#0x436f44#0x436f20
*** Path #13 ***
error_messges_str   : 
str_length_visited_function: 
decompile_list      : ['  __s = webGetVarString(param_1,"/SetNetworkSettings/IPAddress");\n  if (__s == (char *)0x0) {\n    local_130 = 0xb;\n  }\n  else {\n    __s_00 = webGetVarString(param_1,"/SetNetworkSettings/SubnetMask");\n    if (__s_00 == (char *)0x0) {\n      local_130 = 0xb;\n    }\n    else {\n      puVar2 = webGetVarString(param_1,"/SetNetworkSettings/DeviceName");\n      if (puVar2 == (undefined *)0x0) {\n        local_130 = 0xb;\n      }\n      else {\n        puVar3 = webGetVarString(param_1,"/SetNetworkSettings/LocalDomainName");\n        if (puVar3 == (undefined *)0x0) {\n          local_130 = 0xb;\n        }\n        else {\n          __nptr = webGetVarString(param_1,"/SetNetworkSettings/IPRangeStart");\n          if (__nptr == (char *)0x0) {\n            local_130 = 0xb;\n          }\n          else {\n            __nptr_00 = webGetVarString(param_1,"/SetNetworkSettings/IPRangeEnd");\n            if (__nptr_00 == (char *)0x0) {\n              local_130 = 0xb;\n            }\n            else {\n              __nptr_01 = webGetVarString(param_1,"/SetNetworkSettings/LeaseTime");\n              if (__nptr_01 == (char *)0x0) {\n                local_130 = 0xb;\n              }\n              else {\n                __s1 = webGetVarString(param_1,"/SetNetworkSettings/Broadcast");\n                if (__s1 == (char *)0x0) {\n                  local_130 = 0xb;\n                }\n                else {\n                  __s1_00 = webGetVarString(param_1,"/SetNetworkSettings/DNSRelay");\n                  if (__s1_00 == (char *)0x0) {\n                    local_130 = 0xb;\n                  }\n                  else {\n                    iVar4 = tbsCheckHostIpEx(__s);\n                    if ((iVar4 == 0) || (iVar4 = tbsCheckMaskEx(__s_00), iVar4 == 0)) {\n                      local_130 = 0x17;\n                    }\n                    else {\n                      uVar5 = tbsCnvtIpFromStr(__s);\n                      uVar6 = tbsCnvtIpFromStr(__s_00);\n                      uVar6 = ~uVar6;\n                      if (((uVar5 & uVar6) == 0) || ((uVar5 & uVar6) == uVar6)) {\n                        local_130 = 0x17;\n                      }\n                      else {\n                        iVar4 = atoi(__nptr);\n                        if ((((0 < iVar4) && (iVar4 = atoi(__nptr), iVar4 < 0xff)) &&\n                            (iVar4 = atoi(__nptr_00), 0 < iVar4)) &&\n                           (iVar4 = atoi(__nptr_00), iVar4 < 0xff)) {\n                          iVar4 = atoi(__nptr);\n                          iVar7 = atoi(__nptr_00);\n                          if (iVar4 <= iVar7) {\n                            local_130 = 1;\n                            nvram_safe_set("lan0_ipaddr",__s);\n                            sVar8 = strlen(__s);\n                            if (6 < sVar8) {\n                              sprintf(local_9c + 0x10,"echo %s >/proc/ipinfo/ip_addr",__s);\n                              system(local_9c + 0x10);']
target_name         : sub_436d90
taint_source_addr   : 4300660
end_block           : 4419360
start_block         : 4420708
path                : 0x437464#0x437438#0x437428#0x43740c#0x4373ec#0x4373c4#0x4373a4#0x43738c#0x43737c#0x437364#0x437358#0x437340#0x437330#0x437318#0x43730c#0x4372f4#0x4372bc#0x43728c#0x43726c#0x437254#0x437230#0x437218#0x43720c#0x4371f4#0x4371dc#0x4371c4#0x4371a4#0x43718c#0x437174#0x437154#0x43713c#0x437124#0x437104#0x4370ec#0x4370d4#0x4370b4#0x43709c#0x437084#0x437064#0x43704c#0x437034#0x437014#0x436ffc#0x436fe4#0x436fc4#0x436fac#0x436f94#0x436f74#0x436f5c#0x436f44#0x436f20
visited_functions   : sprintf#webGetVarString
fail2captureConditionsTime: -1
source_insr_addr    : 0x436f2c
sink_addr           : sub_436d90
sink_insr_addr      : 0x437480
checking_time       : -1
source_name         : sub_436d90
source_keyword      : /SetNetworkSettings/IPAddress
ghidra_path         : [[4418960, 4419360, 4419392, 4420708, 4420736]]
complete_list       : ['\nvoid FUN_00436d90(undefined4 *param_1)\n\n{\n  undefined4 uVar1;\n  char *__s;\n  char *__s_00;\n  undefined *puVar2;\n  undefined *puVar3;\n  char *__nptr;\n  char *__nptr_00;\n  char *__nptr_01;\n  char *__s1;\n  char *__s1_00;\n  int iVar4;\n  uint uVar5;\n  uint uVar6;\n  int iVar7;\n  size_t sVar8;\n  undefined4 local_130;\n  undefined4 local_fc;\n  undefined4 local_f8;\n  undefined4 local_f4;\n  undefined4 local_f0;\n  char local_ec [32];\n  undefined4 local_cc;\n  undefined4 local_c8;\n  undefined4 local_c4;\n  undefined4 local_c0;\n  char local_bc [16];\n  undefined4 local_ac;\n  undefined4 local_a8;\n  undefined4 local_a4;\n  undefined4 local_a0;\n  char local_9c [148];\n  \n  local_fc = 0;\n  local_f8 = 0;\n  local_f4 = 0;\n  local_f0 = 0;\n  local_ec[0] = \'\\0\';\n  local_ec[1] = \'\\0\';\n  local_ec[2] = \'\\0\';\n  local_ec[3] = \'\\0\';\n  local_ec[4] = \'\\0\';\n  local_ec[5] = \'\\0\';\n  local_ec[6] = \'\\0\';\n  local_ec[7] = \'\\0\';\n  local_ec[8] = \'\\0\';\n  local_ec[9] = \'\\0\';\n  local_ec[10] = \'\\0\';\n  local_ec[0xb] = \'\\0\';\n  local_ec[0xc] = \'\\0\';\n  local_ec[0xd] = \'\\0\';\n  local_ec[0xe] = \'\\0\';\n  local_ec[0xf] = \'\\0\';\n  local_ec[0x10] = \'\\0\';\n  local_ec[0x11] = \'\\0\';\n  local_ec[0x12] = \'\\0\';\n  local_ec[0x13] = \'\\0\';\n  local_ec[0x14] = \'\\0\';\n  local_ec[0x15] = \'\\0\';\n  local_ec[0x16] = \'\\0\';\n  local_ec[0x17] = \'\\0\';\n  local_ec[0x18] = \'\\0\';\n  local_ec[0x19] = \'\\0\';\n  local_ec[0x1a] = \'\\0\';\n  local_ec[0x1b] = \'\\0\';\n  local_ec[0x1c] = \'\\0\';\n  local_ec[0x1d] = \'\\0\';\n  local_ec[0x1e] = \'\\0\';\n  local_ec[0x1f] = \'\\0\';\n  local_cc = 0;\n  local_c8 = 0;\n  local_c4 = 0;\n  local_c0 = 0;\n  local_bc[0] = \'\\0\';\n  local_bc[1] = \'\\0\';\n  local_bc[2] = \'\\0\';\n  local_bc[3] = \'\\0\';\n  local_bc[4] = \'\\0\';\n  local_bc[5] = \'\\0\';\n  local_bc[6] = \'\\0\';\n  local_bc[7] = \'\\0\';\n  local_bc[8] = \'\\0\';\n  local_bc[9] = \'\\0\';\n  local_bc[10] = \'\\0\';\n  local_bc[0xb] = \'\\0\';\n  local_bc[0xc] = \'\\0\';\n  local_bc[0xd] = \'\\0\';\n  local_bc[0xe] = \'\\0\';\n  local_bc[0xf] = \'\\0\';\n  local_ac = 0;\n  local_a8 = 0;\n  local_a4 = 0;\n  local_a0 = 0;\n  local_9c[0] = \'\\0\';\n  local_9c[1] = \'\\0\';\n  local_9c[2] = \'\\0\';\n  local_9c[3] = \'\\0\';\n  local_9c[4] = \'\\0\';\n  local_9c[5] = \'\\0\';\n  local_9c[6] = \'\\0\';\n  local_9c[7] = \'\\0\';\n  local_9c[8] = \'\\0\';\n  local_9c[9] = \'\\0\';\n  local_9c[10] = \'\\0\';\n  local_9c[0xb] = \'\\0\';\n  local_9c[0xc] = \'\\0\';\n  local_9c[0xd] = \'\\0\';\n  local_9c[0xe] = \'\\0\';\n  local_9c[0xf] = \'\\0\';\n  memset(local_9c + 0x10,0,0x80);\n  uVar1 = nvram_safe_get("lan0_ipaddr");\n  snprintf((char *)&local_ac,0x10,"%s",uVar1);\n  uVar1 = nvram_safe_get("lan0_netmask");\n  snprintf(local_9c,0x10,"%s",uVar1);\n  __s = webGetVarString(param_1,"/SetNetworkSettings/IPAddress");\n  if (__s == (char *)0x0) {\n    local_130 = 0xb;\n  }\n  else {\n    __s_00 = webGetVarString(param_1,"/SetNetworkSettings/SubnetMask");\n    if (__s_00 == (char *)0x0) {\n      local_130 = 0xb;\n    }\n    else {\n      puVar2 = webGetVarString(param_1,"/SetNetworkSettings/DeviceName");\n      if (puVar2 == (undefined *)0x0) {\n        local_130 = 0xb;\n      }\n      else {\n        puVar3 = webGetVarString(param_1,"/SetNetworkSettings/LocalDomainName");\n        if (puVar3 == (undefined *)0x0) {\n          local_130 = 0xb;\n        }\n        else {\n          __nptr = webGetVarString(param_1,"/SetNetworkSettings/IPRangeStart");\n          if (__nptr == (char *)0x0) {\n            local_130 = 0xb;\n          }\n          else {\n            __nptr_00 = webGetVarString(param_1,"/SetNetworkSettings/IPRangeEnd");\n            if (__nptr_00 == (char *)0x0) {\n              local_130 = 0xb;\n            }\n            else {\n              __nptr_01 = webGetVarString(param_1,"/SetNetworkSettings/LeaseTime");\n              if (__nptr_01 == (char *)0x0) {\n                local_130 = 0xb;\n              }\n              else {\n                __s1 = webGetVarString(param_1,"/SetNetworkSettings/Broadcast");\n                if (__s1 == (char *)0x0) {\n                  local_130 = 0xb;\n                }\n                else {\n                  __s1_00 = webGetVarString(param_1,"/SetNetworkSettings/DNSRelay");\n                  if (__s1_00 == (char *)0x0) {\n                    local_130 = 0xb;\n                  }\n                  else {\n                    iVar4 = tbsCheckHostIpEx(__s);\n                    if ((iVar4 == 0) || (iVar4 = tbsCheckMaskEx(__s_00), iVar4 == 0)) {\n                      local_130 = 0x17;\n                    }\n                    else {\n                      uVar5 = tbsCnvtIpFromStr(__s);\n                      uVar6 = tbsCnvtIpFromStr(__s_00);\n                      uVar6 = ~uVar6;\n                      if (((uVar5 & uVar6) == 0) || ((uVar5 & uVar6) == uVar6)) {\n                        local_130 = 0x17;\n                      }\n                      else {\n                        iVar4 = atoi(__nptr);\n                        if ((((0 < iVar4) && (iVar4 = atoi(__nptr), iVar4 < 0xff)) &&\n                            (iVar4 = atoi(__nptr_00), 0 < iVar4)) &&\n                           (iVar4 = atoi(__nptr_00), iVar4 < 0xff)) {\n                          iVar4 = atoi(__nptr);\n                          iVar7 = atoi(__nptr_00);\n                          if (iVar4 <= iVar7) {\n                            local_130 = 1;\n                            nvram_safe_set("lan0_ipaddr",__s);\n                            sVar8 = strlen(__s);\n                            if (6 < sVar8) {\n                              sprintf(local_9c + 0x10,"echo %s >/proc/ipinfo/ip_addr",__s);\n                              system(local_9c + 0x10);\n                            }\n                            nvram_safe_set("lan0_netmask",__s_00);\n                            sVar8 = strlen(__s_00);\n                            if (6 < sVar8) {\n                              sprintf(local_9c + 0x10,"echo %s >/proc/ipinfo/net_mask",__s_00);\n                              system(local_9c + 0x10);\n                            }\n                            nvram_safe_set("lan0_management_link",puVar2);\n                            nvram_safe_set("lan0_domain",puVar3);\n                            local_ec[0] = \'\\0\';\n                            local_ec[1] = \'\\0\';\n                            local_ec[2] = \'\\0\';\n                            local_ec[3] = \'\\0\';\n                            local_ec[4] = \'\\0\';\n                            local_ec[5] = \'\\0\';\n                            local_ec[6] = \'\\0\';\n                            local_ec[7] = \'\\0\';\n                            local_ec[8] = \'\\0\';\n                            local_ec[9] = \'\\0\';\n                            local_ec[10] = \'\\0\';\n                            local_ec[0xb] = \'\\0\';\n                            local_ec[0xc] = \'\\0\';\n                            local_ec[0xd] = \'\\0\';\n                            local_ec[0xe] = \'\\0\';\n                            local_ec[0xf] = \'\\0\';\n                            local_ec[0x10] = \'\\0\';\n                            local_ec[0x11] = \'\\0\';\n                            local_ec[0x12] = \'\\0\';\n                            local_ec[0x13] = \'\\0\';\n                            local_ec[0x14] = \'\\0\';\n                            local_ec[0x15] = \'\\0\';\n                            local_ec[0x16] = \'\\0\';\n                            local_ec[0x17] = \'\\0\';\n                            local_ec[0x18] = \'\\0\';\n                            local_ec[0x19] = \'\\0\';\n                            local_ec[0x1a] = \'\\0\';\n                            local_ec[0x1b] = \'\\0\';\n                            local_ec[0x1c] = \'\\0\';\n                            local_ec[0x1d] = \'\\0\';\n                            local_ec[0x1e] = \'\\0\';\n                            local_ec[0x1f] = \'\\0\';\n                            iVar4 = atoi(__nptr_01);\n                            snprintf(local_ec,0x20,"%d",iVar4 * 0x3c);\n                            nvram_safe_set("lan0_dhcps_lease",local_ec);\n                            iVar4 = strcmp(__s1,"true");\n                            if (iVar4 == 0) {\n                              nvram_safe_set("lan0_dhcps_broadcast_enable",&DAT_004ae894);\n                            }\n                            else {\n                              nvram_safe_set("lan0_dhcps_broadcast_enable",&DAT_004ae898);\n                            }\n                            iVar4 = strcmp(__s1_00,"true");\n                            if (iVar4 == 0) {\n                              nvram_safe_set("lan0_dns_relay_enable",&DAT_004ae894);\n                            }\n                            else {\n                              nvram_safe_set("lan0_dns_relay_enable",&DAT_004ae898);\n                            }\n                            sscanf(__s,"%u.%u.%u.%u",&local_fc,&local_f8,&local_f4,&local_f0);\n                            local_cc = 0;\n                            local_c8 = 0;\n                            local_c4 = 0;\n                            local_c0 = 0;\n                            snprintf((char *)&local_cc,0x10,"%u.%u.%u.%s",local_fc,local_f8,local_f4\n                                     ,__nptr);\n                            nvram_safe_set("lan0_dhcps_start",&local_cc);\n                            local_bc[0] = \'\\0\';\n                            local_bc[1] = \'\\0\';\n                            local_bc[2] = \'\\0\';\n                            local_bc[3] = \'\\0\';\n                            local_bc[4] = \'\\0\';\n                            local_bc[5] = \'\\0\';\n                            local_bc[6] = \'\\0\';\n                            local_bc[7] = \'\\0\';\n                            local_bc[8] = \'\\0\';\n                            local_bc[9] = \'\\0\';\n                            local_bc[10] = \'\\0\';\n                            local_bc[0xb] = \'\\0\';\n                            local_bc[0xc] = \'\\0\';\n                            local_bc[0xd] = \'\\0\';\n                            local_bc[0xe] = \'\\0\';\n                            local_bc[0xf] = \'\\0\';\n                            snprintf(local_bc,0x10,"%u.%u.%u.%s",local_fc,local_f8,local_f4,\n                                     __nptr_00);\n                            nvram_safe_set("lan0_dhcps_end",local_bc);\n                            ModifyPortForwardingRuleIpNetAddr(__s,__s_00,&local_ac,local_9c);\n                            ModifyVirtualServerRuleIpNetAddr(__s,__s_00,&local_ac,local_9c);\n                            ModifyQosIpNetAddr(__s,__s_00,&local_ac,local_9c);\n                            ModifyDhcpStaticBindIpNetAddr(__s,__s_00,&local_ac,local_9c);\n                            ModifyDmzIpNetAddr(__s,__s_00,&local_ac,local_9c);\n                            ModifySyslogServerIpNetAddr(__s,__s_00,&local_ac,local_9c);\n                            goto LAB_004379a4;\n                          }\n                        }\n                        local_130 = 0x17;\n                      }\n                    }\n                  }\n                }\n              }\n            }\n          }\n        }\n      }\n    }\n  }\nLAB_004379a4:\n  WebsSetResponseResult(param_1,local_130);\n  return;\n}\n']
